LakeID,Lake_Name,Sample_Name,Sample_Date,ESF_no,UFI_no,Data_Provider,Info_Type,LocationID,Latitude,Longitude,Sample_Depth_m,Secchi_Depth_m,DO_mg.L,Bottom_DO_mg.L,pH,TP_mg.L,Conductance_umho.cm,Temperature_Air_C,Temperature_Water_C,TN_mg.L,TDN_mg.L,Ammonia_mg.L,Nox_mg.L,Nitrate_mg.L,Nitirite_mg.L,True_Color_PTU,Chloride_mg.L,Calcium_mg.L,Chl.a_probe_ug.L,Extracted_Chl_ug.L,ESF_FP_Chl_ug.L,ESF_FB_BGA_ug.L,ESF_Microcystin_mg.L,HAB_Status,Alkalinity_CaCO3_mg.L,DOC_mg.L,UV_254_1.cm,Iron_ug.L,Manganese_ug.L,Arsenic_ug.L,QA,QB,QC,Surface_Area_ha,County,Major_Basin,Water_Class,Screening_2016
0703TUS0153A,Tuscarora Lake,03-21-02,07/28/2003,,3211074,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,3.3,,,8.38,0.0114,180.2,20,21,0.038,,0.005,0.005,,,1.5,,,,4.9,,,,,,,,,,,2,3,1,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,03-21-12,07/28/2003,,,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,,,,,,0.2086,,,,0.0523,,0.219,0.005,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,03-21-03,08/04/2003,,3218086,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,3.65,,,8.36,0.0084,178.9,23,23,0.2592,,0.0115,0.005,,,6,,,,4.7,,,,,,,,,,,3,3,2,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,03-21-13,08/04/2003,,,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,,,,,,0.4796,,,,0.3636,,0.4894,0.005,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,03-21-04,08/12/2003,,3226004,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,3.2,,,8.69,0.0076,175.8,22,24,0.2335,,0.0152,0.005,,,5,,,,4,,,,,,,,,,,2,3,2,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,03-21-14,08/12/2003,,,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,,,,,,0.3567,,,,0.2911,,0.4173,0.005,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,03-21-05,08/25/2003,,3239060,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,3.25,,,8.39,0.0133,179.2,20,22,0.1182,,0.005,0.0101,,,1.5,,24,,4.9,,,,,,,,,,,2,3,2,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,03-21-15,08/25/2003,,,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,,,,,,0.161,,,,0.4092,,0.2016,0.005,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,03-21-06,09/02/2003,,3247085,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,2.95,,,6.35,0.0157,181.3,15,20,0.3936,,0.0109,0.005,,,10,,,,6.8,,,,,,,,,,,2,3,2,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,03-21-16,09/02/2003,,,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,,,,,,0.296,,,,0.4047,,0.3452,0.005,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,03-21-07,09/08/2003,,3253044,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,2.9,,,8.35,0.0137,182.6,15,19,1.2119,,0.005,0.031,,,7,,,,6.1,,,,,,,,,,,2,3,2,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,03-21-17,09/08/2003,,,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,,,,,,0.3039,,,,1.5551,,0.405,0.0469,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,03-21-08,09/15/2003,,3260054,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,2.2,,,8.28,0.016,175,20,20,0.226,,0.005,0.005,,,1.5,,,,7.9,,,,,,,,,,,2,3,2,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,03-21-18,09/15/2003,,,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,,,,,,0.3824,,,,0.2741,,0.51,0.005,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,04-21-01,07/12/2004,,4197031,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,,5.9,,,7.08,0.0071,188,22,21,0.1669,,0.025,0.0205,,,5,,,,1.5,,,,,,,,,,,1,3,1,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,04-21-11,07/12/2004,,,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,,,,,,0.056,,,,0.1728,,0.1541,0.0154,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,04-21-02,07/20/2004,,4204018,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,6.3,,,6.97,0.0086,171,25,21,0.1019,,0.0124,0.014,,,8,,,,1.3,,,,,,,,,,,1,3,1,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,04-21-12,07/20/2004,,,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,,,,,,0.0313,,,,0.5621,,0.176,0.1025,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,04-21-03,08/03/2004,,4218041,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,5.7,,,8.1,0.0087,193,25,23,0.3292,,0.0101,0.0207,,,11,,,,1.5,,,,,,,,,,,1,3,1,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,04-21-13,08/03/2004,,,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,,,,,,0.0147,,,,0.358,,0.1177,0.0369,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,04-21-04,08/10/2004,,4225034,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,4.2,,,7.67,0.0075,153,20,20,0.3325,,0.0107,0.0324,,,7,,,,2.4,,,,,,,,,,,1,3,1,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,04-21-14,08/10/2004,,,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,,,,,,0.0447,,,,0.2329,,0.2215,0.033,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,04-21-05,08/17/2004,,4232023,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,5.2,,,8.26,0.0089,176,24,21,0.2579,,0.005,0.0315,,,8,,26.8,,3.7,,,,,,,,,,,2,3,1,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,04-21-15,08/17/2004,,,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,,,,,,0.1912,,,,0.424,,0.3247,0.005,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,04-21-06,08/23/2004,,4238073,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,3.5,,,8.29,0.0085,177,19,20,0.2911,,0.0139,0.0131,,,10,,,,4.6,,,,,,,,,,,2,3,1,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,04-21-16,08/23/2004,,,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,,,,,,0.0502,,,,0.3348,,0.1621,0.037,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,04-21-07,08/30/2004,,4245110,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,3.2,,,8.56,0.0109,162,18,21,0.302,,0.0156,0.0231,,,4,,,,7.7,,,,,,,,,,,3,3,2,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,04-21-17,08/30/2004,,,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,,,,,,0.0529,,,,0.072,,0.1775,0.0235,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,04-21-08,09/06/2004,,4252041,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,2.7,,,8.5,0.0128,133,20,20,0.3086,,0.0128,0.005,,,9,,,,5.2,,,,,,,,,,,3,3,2,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,04-21-18,09/06/2004,,,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,,,,,,0.0481,,,,0.649,,0.2365,0.186,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,05-21-11,07/11/2005,,5194036,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,11,,,,,0.0375,,,13,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,05-21-01,07/11/2005,,5194035,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,5.720855422,,,8.21,0.0081,205,28,24,0.216,,0.005,0.005,,,22,,23.2,,0.5,,,,,,,,,,,2,3,1,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,05-21-12,07/18/2005,,5201112,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,11,,,,,0.0376,,,14,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,05-21-02,07/18/2005,,5201111,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,5.15,,,7.39,0.0083,165,29,25.5,0.134,,0.013,0.005,,,4,,,,0.5,,,,,,,,,,,2,3,1,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,05-21-13,07/25/2005,,5208110,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,11,,,,,0.1119,,,14,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,05-21-03,07/25/2005,,5208109,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,5.2,,,7.53,0.0096,149.9,29,25,0.179,,0.038,0.019,,,1.5,,,,0.4,,,,,,,,,,,2,3,1,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,05-21-14,08/01/2005,,5215071,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,11,,,,,0.0478,,,15,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,05-21-04,08/01/2005,,5215070,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,4.95,,,8.29,0.0172,185.9,25,23,0.188,,0.005,0.005,,,1.5,,,,0.4,,,,,,,,,,,2,3,1,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,05-21-15,08/08/2005,,5222083,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,10.8,,,,,0.2749,,,14,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,05-21-05,08/08/2005,,5222082,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,,4.25,,,7.4,0.0083,149.2,20,23,0.195,,0.005,0.005,,,72,,24.9,,0.6,,,,,,,,,,,2,3,2,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,05-21-16,08/15/2005,,5229034,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,10.5,,,,,0.1838,,,15,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,05-21-06,08/15/2005,,5229033,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,3.2,,,7.45,0.0186,120.6,20,24,0.138,,0.04,0.016,,,8,,,,0.8,,,,,,,,,,,2,4,2,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,05-21-17,08/29/2005,,5251115,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,10.5,,,,,0.4986,,,14,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,05-21-07,08/29/2005,,5243056,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,3.75,,,8.66,0.0142,157.4,22,22,0.163,,0.005,0.005,,,4,,,,1.7,,,,,,,,,,,,4,2,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,05-21-18,09/06/2005,,5251111,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,10.5,,,,,0.3468,,,16,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,05-21-08,09/06/2005,,5251110,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,2.4,,,8.7,0.0136,160.8,20,21.7,0.139,,0.005,0.005,,,1.5,,,,2.3,,,,,,,,,,,3,4,3,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,06-21-11,07/10/2006,,6193021,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,11.8,,,,,0.1522,,,12,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,06-21-01,07/10/2006,,6193020,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,4.2,,,7.84,0.0087,164.3,24,22,0.53799,,0.01823,0.009497,,,12,,23.59,,2.46,,,,,,,,,,,2,2,1,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,06-21-12,07/17/2006,,6200055,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,11.7,,,,,0.1755,,,12,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,06-21-02,07/17/2006,,6200054,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,5.4,,,7.91,0.0065,138.1,28,19,0.50269,,0.02189,0.008529,,,1,,,,1.01,,,,,,,,,,,1,2,1,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,06-21-13,07/24/2006,,6208033,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,11.5,,,,,0.1973,,,12,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,06-21-03,07/24/2006,,6208032,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,4.85,,,8.01,0.0062,144.3,20,18,0.4108,,0.0163,0.0073,,,22,,,,2.61,,,,,,,,,,,1,3,2,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,06-21-14,07/31/2006,,6214046,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,11.6,,,,,0.2066,,,13,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,06-21-04,07/31/2006,,6214045,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,5.2,,,8.12,0.0071,175.4,26,25,,0.32893,0.006,0.00593,,,8,,,,1.99,,,,,,,,,,,1,3,2,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,06-21-15,08/07/2006,,6221061,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,11.7,,,,,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,06-21-05,08/07/2006,,6221060,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,5,,,7.65,0.0077,147.1,20,23,0.57009,,0.006,0.009612,,,14,,23.53,,2.01,,,,,,,,,,,1,3,1,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,06-21-16,08/14/2006,,6228044,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,11.5,,,,,0.3793,,,13,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,06-21-06,08/14/2006,,6228043,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,4.3,,,7.45,0.0083,141.5,22,22,0.44759,,0.01591,0.011353,,,12,,,,3.14,,,,,,,,,,,1,3,2,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,06-21-17,08/21/2006,,6235041,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,11.3,,,,,0.0092,,,20,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,06-21-07,08/21/2006,,6235040,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,3.95,,,7.74,0.0316,150,17,21,0.55187,,0.02293,0.0025,,,12,,,,6.93,,,,,,,,,,,2,3,2,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,06-21-08,08/30/2006,,6243018,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,3.35,,,8.25,0.0133,150,20,21,0.45398,,0.02361,0.0025,,,4,,,,12.9,,,,,,,,,,,3,4,2,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,07-21-11,07/09/2007,,7193040,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,11,,,,,0.0311,,,12,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,07-21-01,07/09/2007,,7193039,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,4.25,,,7.6,0.0101,131.8,28,18,0.72888,,0.03132,0.021394,,0.0015,19,,24.39,,3.81,,,,,,,,,,,1,2,1,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,07-21-12,07/16/2007,,7199113,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,11,,,,,0.0231,,,14,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,07-21-02,07/16/2007,,7199112,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,6.25,,,7.72,0.0101,147.6,22,22,0.30422,,0.0205,0.014291,,0.0015,13,,,,2.86,,,,,,,,,,,1,2,1,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,07-21-13,07/23/2007,,7206037,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,11,,,,,0.0214,,,14,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,07-21-03,07/23/2007,,7206036,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,3.45,,,7.38,0.0122,131.2,15,19,0.46551,,0.006,0.005652,,0.0015,19,,,,3.8,,,,,,,,,,,1,3,1,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,07-21-14,07/30/2007,,7213034,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,11,,,,,0.0368,,,15,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,07-21-04,07/30/2007,,7213033,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,4.1,,,7.83,0.0112,156.7,21,23,0.28335,0.35912,0.01618,0.020153,,0.001013,15,,,,2.47,,,,,,,,,,,1,3,1,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,07-21-15,08/06/2007,,7220098,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,11,,,,,0.0544,,,13,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,07-21-05,08/06/2007,,7220097,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,4.35,,,7.92,0.0096,90.74,24,24,0.53957,,0.006,0.008463,,0.0015,18,,26.86,,3.3,,,,,,,,,,,1,3,1,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,07-21-16,08/13/2007,,7227035,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,11,,,,,0.1175,,,13,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,07-21-06,08/13/2007,,7227034,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,4.25,,,7.12,,139,19,23,0.38425,,0.03943,0.0025,,0.0015,14,,,,3.5,,,,,,,,,,,1,3,1,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,07-21-17,08/20/2007,,7234131,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,11.5,,,,,0.1124,,,14,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,07-21-07,08/20/2007,,7234130,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,3.7,,,7.79,0.0139,154.9,14,20,0.47807,,0.01747,0.01092,,0.0014,9,,,,5.59,,,,,,,,,,,2,3,2,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,07-21-18,08/27/2007,,7241058,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,11,,,,,0.216,,,13,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,07-21-08,08/27/2007,,7241057,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,3.4,,,8.44,0.0123,168,20,21,0.33551,,0.006,0.0025,,0.00672,5,,,,6.25,,,,,,,,,,,2,3,1,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,08-21-11,07/07/2008,,8191036,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,11.5,,,,,0.0816,,,12,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,08-21-01,07/07/2008,,8191035,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,4.65,,,8.31,0.0109,166.7,25,23,0.241139,,0.02315,0.014407,,0.002277,8,,23.91,,3.66,,,,,,,,,,,2,1,1,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,08-21-12,07/14/2008,,8198080,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,11.5,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,08-21-02,07/14/2008,,8198079,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,4.1,,,7.81,0.0113,136.4,20,22,0.233215,,0.02617,0.019627,,0.001,15,,,,2.98,,,,,,,,,,,2,2,1,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,08-21-13,07/21/2008,,8206033,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,12.5,,,,,0.1685,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,08-21-03,07/21/2008,,8206032,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,4.2,,,8.58,0.0122,115,24,24,0.263746,,0.01326,0.018915,,0.001,,,,,3.41,,,,,,,,,,,2,2,1,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,08-21-14,07/28/2008,,8212096,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,11.5,,,,,0.2051,,,12,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,08-21-04,07/28/2008,,8212095,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,3.15,,,8.64,0.0109,107.2,20,23,0.223515,,0.02972,0.018363,,0.001,12,,,,5.46,,,,,,,,,,,2,3,1,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,08-21-15,08/04/2008,,8219040,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,11.5,,,,,0.2282,,,12,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,08-21-05,08/04/2008,,8219039,CSL,OW,0703TUS0153A_C,42.8665009,-75.7585983,1.5,3.15,,,8.8,0.0111,148.4,20,22,0.359508,,0.0379,0.007038,,0.001,8,,18.39,,7.3,,,,,,,,,,,2,3,2,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
0703TUS0153A,Tuscarora Lake,08-21-16,08/11/2008,,8226107,CSL,BS,0703TUS0153A_C,42.8665009,-75.7585983,11.7,,,,,0.4335,,,12,,,,,,,,,,,,,,,,,,,,,,,,,124.3,Madison,Seneca-Oneida-Oswego River Basin,B,
