LakeID,Lake Name,Proj. Code,Sample Name,Sample Date,Data Provider,Info Type,LocationID,Latitude,Longitude,Sample Depth (m),Secchi Depth (m),DO (mg/L),Bottom DO (mg/L),pH,TP (mg/L),TDP (mg/L),Conductance (umho/cm),"Temperature, air (deg C)","Temperature, water (deg C)",TN (mg/L),TDN (mg/L),Ammonia (mg/L),NOx (mg/L),Nitrate (mg/L),Nitrite (mg/L),True Color (ptu),Chloride (mg/L),Calcium (mg/L),Chl.a (probe) (ug/L),Extracted Chl.a (ug/L),UFI/SBK FP Chl.a (ug/L),UFI/SBK FP BGA (ug/L),(UFI/SBK Microcystin (ug/L)),ESF FP Chl.a (ug/L),ESF FP BGA (ug/L),ESF Microcystin (ug/L),HAB Status,Alkalinity as CaCO3 (mg/L),DOC (mg/L),UV 254 (1/cm),Iron (ug/L),Manganese (ug/L),Arsenic (ug/L),QA,QB,QC
1005HAD0432,Hadlock Pond ,126,15-126-16,08/30/2015,CSL,BS,1005HAD0432_C,43.4236984,-73.5719986,,,,,,0.0113,,,,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1005HAD0432,Hadlock Pond ,126,15-126-17,09/15/2015,CSL,BS,1005HAD0432_C,43.4236984,-73.5719986,,,,,,0.0142,,,,20,,,0.037,,,,,,,,,,,,,,,,,,,,,,,,
1005HAD0432,Hadlock Pond ,126,15-126-18,09/29/2015,CSL,BS,1005HAD0432_C,43.4236984,-73.5719986,,,,,,0.0114,,,,19,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1005HAD0432,Hadlock Pond ,126,12-126-11,06/25/2012,CSL,BS,1005HAD0432_C,43.4236984,-73.5719986,9.5,,,,,0.0189,,,,,,,0.083,,,,,,,,,,,,,,,,,,,,,,,,
1005HAD0432,Hadlock Pond ,126,12-126-13,07/25/2012,CSL,BS,1005HAD0432_C,43.4236984,-73.5719986,,,,,,0.0006,,,,,,,0.020134,,,,,,,,,,,,,,,,,,,,,,,,
1005HAD0432,Hadlock Pond ,126,12-126-15,08/21/2012,CSL,BS,1005HAD0432_C,43.4236984,-73.5719986,,,,,,0.0166,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,
1005HAD0432,Hadlock Pond ,126,12-126-17,09/15/2012,CSL,BS,1005HAD0432_C,43.4236984,-73.5719986,,,,,,0.0186,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1005HAD0432,Hadlock Pond ,126,14-126-B1,07/25/2014,CSL,SB,1005HAD0432_C,43.4236984,-73.5719986,,,,,,,,,,,,,,,,,,,,,,,,,319.25,17.75,,,,,,,,,,,
1005HAD0432,Hadlock Pond ,126,15-126-B1,09/10/2015,CSL,SB,1005HAD0432_C,43.4236984,-73.5719986,1.5,,,,,,,,,,,,,,,,,,,,,,,,35.62,0,ND,No Bloom,,,,,,,,,
1005HAD0432,Hadlock Pond ,126,17-126-04,07/22/2017,CSL,OW,1005HAD0432_C,43.4236984,-73.5719986,1.5,3.85,,,7.42,0.0062,,69.5,24,27,0.248,,0.013,0.007,,,6,,,,2.3,,,,1.5,1.1,ND,,,,,,,,1,2,2
1005HAD0432,Hadlock Pond ,126,17-126-11,06/11/2017,CSL,BS,1005HAD0432_C,43.4236984,-73.5719986,10,,,,,0.0064,,,,19,,,0.0025,,,,,,,,,,,,,,,,,,,,,,,,
1005HAD0432,Hadlock Pond ,126,17-126-03,07/08/2017,CSL,OW,1005HAD0432_C,43.4236984,-73.5719986,1.5,4.7,,,7.14,0.0066,,51.5,24,26,0.262,,0.0025,0.007,,,9,12.2,,,2.5,,,,1.4,0.9,ND,,,,,,,,1,2,1
1005HAD0432,Hadlock Pond ,126,17-126-08,09/15/2017,csl,ow,1005HAD0432_C,43.4236984,-73.5719986,1.5,4.45,,,7.71,0.0066,,75.7,22,22,0.262,,0.007,0.007,,,6,,,,3.6,,,,1.43,1.01,ND,,,,,,,,1,2,1
1005HAD0432,Hadlock Pond ,126,17-126-07,09/04/2017,CSL,OW,1005HAD0432_C,43.4236984,-73.5719986,1.5,3.75,,,7.98,0.0067,,56.8,16,21,0.324,,0.006,0.007,,,6,5,,,4.4,,,,2.6,0.9,ND,,,,,,,,1,2,1
1005HAD0432,Hadlock Pond ,126,17-126-02,06/25/2017,CSL,OW,1005HAD0432_C,43.4236984,-73.5719986,1.5,5.2,,,8.19,0.0069,,20.1,24,25,0.212,,0.0025,0.007,,,2,,,,2.3,,,,0.8,0.4,ND,,,,,,,,1,1,1
1005HAD0432,Hadlock Pond ,126,17-126-01,06/11/2017,CSL,OW,1005HAD0432_C,43.4236984,-73.5719986,1.5,4.5,,,7.27,0.007,,74.2,19,21,0.392,,0.041,0.007,,,10,,9.04,,2,,,,0.9,0,ND,,,,,,,,1,1,2
1005HAD0432,Hadlock Pond ,126,17-126-06,08/20/2017,CSL,OW,1005HAD0432_C,43.4236984,-73.5719986,1.5,4.35,,,7.61,0.007,,74,20,25,0.268,,0.007,0.007,,,8,,,,2.5,,,,2,1.3,ND,,,,,,,,1,2,1
1005HAD0432,Hadlock Pond ,126,17-126-05,08/06/2017,CSL,OW,1005HAD0432_C,43.4236984,-73.5719986,1.5,4.2,,,8.3,0.0076,,49.5,18,25,0.133,,0.1,0.007,,,9,,9.99,,3.3,,,,1.8,1,ND,,,,,,,,1,2,1
1005HAD0432,Hadlock Pond ,126,17-126-14,07/22/2017,CSL,BS,1005HAD0432_C,43.4236984,-73.5719986,10,,,,,0.0086,,,,19,,,0.026,,,,,,,,,,,,,,,,,,,,,,,,
1005HAD0432,Hadlock Pond ,126,17-126-18,09/15/2017,CSL,BS,1005HAD0432_C,43.4236984,-73.5719986,10,,,,,0.009,,,,19,,,0.017,,,,,,,,,,,,,,,,,,,,,,,,
1005HAD0432,Hadlock Pond ,126,17-126-12,06/25/2017,CSL,BS,1005HAD0432_C,43.4236984,-73.5719986,10,,,,,0.0099,,,,15,,,0.0025,,,,,,,,,,,,,,,,,,,,,,,,
1005HAD0432,Hadlock Pond ,126,17-126-13,07/08/2017,CSL,BS,1005HAD0432_C,43.4236984,-73.5719986,10,,,,,0.0109,,,,15,,,0.013,,,,,,,,,,,,,,,,,,,,,,,,
1005HAD0432,Hadlock Pond ,126,17-126-17,09/04/2017,CSL,BS,1005HAD0432_C,43.4236984,-73.5719986,10,,,,,0.0123,,,,17,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,
1005HAD0432,Hadlock Pond ,126,17-126-16,08/20/2017,CSL,BS,1005HAD0432_C,43.4236984,-73.5719986,10,,,,,0.0131,,,,17,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,
1005HAD0432,Hadlock Pond ,126,17-126-15,08/06/2017,CSL,BS,1005HAD0432_C,43.4236984,-73.5719986,10,,,,,0.0196,,,,17,,,0.013,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,16-131-02,06/18/2016,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,3.85,,,7.1,0.0073,,81.5,21,18,0.217,,,,,,28,,,,0.9,,,,,0,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,16-131-03,07/04/2016,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,3.65,,,7.11,0.0033,,90.4,23,20,0.248,,0.13,0.017,,,22,5,,,2.6,,,,,0,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,16-131-04,07/16/2016,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,3.55,,,7.34,0.0052,,90.3,23,23,0.105,,,,,,17,,,,0.7,,,,,0,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,16-131-05,07/30/2016,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,4.2,,,7.33,0.005,,27.1,21,23,0.541,,0.041,0.012,,,16,,,,7.8,,,,,0.03,ND,No Bloom,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,16-131-01,06/03/2016,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,3.35,,,7.12,0.0069,,53.9,25,20,0.213,,0.057,0.0035,,,21,,,,0.4,,,,,0,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,16-131-06,08/14/2016,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,3.5,,,7.85,0.0054,,83.3,25,23,0.162,,,,,,16,,,,2.5,,,,,0,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,16-131-07,08/29/2016,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,6.7,,,7.28,0.005,,75,23,22,0.152,,0.261,0.0035,,,22,17.7,,,1.4,,,,,0,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,16-131-08,09/10/2016,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,6,,,9.11,0.0047,,92.6,27,21,0.181,,,,,,15,,,,2.7,,,,,0,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,14-131-14,07/12/2015,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,,5.35,,,,0.0117,,,23,20,,,0,,,,13,,,,,,,,0.57,0,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,15-131-01,06/02/2015,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,5.1,,,7.42,0.0102,,68.5,24,20,0.236,,0.015,0.009,,,12,,4.1,,1.3,,,,1.03,0,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,15-131-02,06/14/2015,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,3.8,,,7.51,0.0055,,70.9,22,21,0.314,,0,,,,6,,,,0.5,,,,1.34,0.3,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,15-131-03,06/26/2015,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,3.9,,,8.19,0.0087,,75.8,26,24,0.254,,0.031,0.011,,,11,18,,,1.9,,,,0.92,0,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,15-131-04,07/12/2015,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,4,,,6.96,0.0159,,32.9,21,22,0.264,,0,,,,15,,,,3.2,,,,0.83,0,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,15-131-05,07/25/2015,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,3.4,,,7.48,0.0138,,38.9,22,21,0.418,,0.032,0.008,,,13,,4.02,,2.2,,,,0.77,0,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,15-131-06,08/08/2015,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,3.9,,,7.17,0.0061,,88.5,24,24,0.448,,0,,,,14,,,,1.5,,,,0.55,0,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,15-131-07,08/25/2015,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,4,,,7.24,0.0083,,85.8,27,22,0.334,,0.05,0.00275,,,11,17.7,,,1.6,,,,1.65,0,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,15-131-08,09/07/2015,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,3.9,,,7.96,0.0048,,68.1,27,22,0.231,,0,,,,10,,,,1.2,,,,1.14,0,ND,,,,,,,,2,1,2
1104EFN0129,Efner Lake,131,12-131-01,06/25/2012,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,3.6,,,8.16,0.0051,,66.1,17,24,0.206,,0.03,0.022588,,,13,,4.3,,4.4,,,,0.6,0.39,ND,,,,,,,,1,3,2
1104EFN0129,Efner Lake,131,12-131-02,07/09/2012,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,3.65,,,7.04,0.006,,58,23,26,0.168,,0.011,0.005,,,12,,,,2.7,,,,1.67,0.41,ND,,,,,,,,1,3,2
1104EFN0129,Efner Lake,131,12-131-03,07/23/2012,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,4.1,,,7.9,0.0063,,72,23,26,0.253,,0.08,0.059102,,,19,,,,1,,,,0.65,0.04,ND,,,,,,,,1,3,2
1104EFN0129,Efner Lake,131,12-131-04,08/07/2012,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,4.55,,,6.8,0.0074,,72.6,30,26,0.169469,,0.018,0.005,,,15,,,,1.2,,,,1.23,0.08,ND,,,,,,,,1,3,2
1104EFN0129,Efner Lake,131,12-131-05,08/17/2012,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,3.75,,,7.81,0.0068,,68.5,26,25,0.333,,0.005,0.005,,,14,,4.2,,2.3,,,,1.83,1.27,ND,,,,,,,,1,3,2
1104EFN0129,Efner Lake,131,12-131-06,09/03/2012,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,3.7,,,6.94,0.011,,72.9,27,21,0.2,,0.027,0.005,,,9,,,,3.2,,,,2.13,1.07,ND,,,,,,,,1,3,2
1104EFN0129,Efner Lake,131,12-131-07,09/17/2012,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,4.95,,,7.1,0.0066,,77.2,23,18,0.315,,0.021,0.005,,,7,,,,1.1,,,,0.66,0.63,.42,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,12-131-08,10/02/2012,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,3.65,,,6.96,0.007,,69.8,15,13,0.19,,0.005,0.010219,,,8,,,,2.8,,,,1.67,1.06,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,13-131-01,06/03/2013,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,4.2,,,7.05,0.0086,,55.7,15,20,0.136,,0.013,0.013,,,11,,3.7,,1.3,,,,,0,ND,,,,,,,,1,2,1
1104EFN0129,Efner Lake,131,13-131-11,06/03/2013,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,12,,,,,0.0139,,,,4,,,0.098,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,13-131-02,06/15/2013,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,4,,,7.13,0.0052,,56.3,20,16,0.224,,0,,,,,,,,1.3,,,,1,0,ND,,,,,,,,1,2,1
1104EFN0129,Efner Lake,131,13-131-13,06/30/2013,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,,,,,,0.0346,,,,5,,,0.242,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,13-131-03,06/30/2013,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,2.7,,,7.05,0.0091,,71.1,30,22,0.33,,0.0055,0.006,,,22,,,,0.8,,,,1.5,0,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,13-131-04,07/14/2013,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,2.85,,,7.79,0.0077,,60,29,23,0.236994,,0,,,,25,,,,1.5,,,,1.4,0,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,13-131-05,07/29/2013,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,3,,,7.05,0.0063,,74.3,23,22,3.1,,0.015,0.006,,,13,,,,,,,,0.8,0,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,13-131-06,08/12/2013,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,3.8,,,7.46,0.0062,,63,23,20,0.37616,,0,,,,16,,,,3.8,,,,0.8,0,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,13-131-07,08/25/2013,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,4.5,,,7.68,0.0048,,77.2,25,21,0.305,,0.022,0.006,,,8,,,,1.1,,,,0.5,0.1,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,13-131-08,09/09/2013,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,1.5,4.75,,,6.99,0.0042,,75.6,18,18,0.361574,,0,,,,15,,,,1.5,,,,0.9,0,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,14-131-11,05/26/2014,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,,,,,,0.0097,,,,4,,,0.149,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,14-131-01,05/26/2014,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,,2.9,,,7.44,0.0087,,61.1,17,15,0.171,,0.033,0.015,,,22,,,,2.1,,,,0.35,0,ND,,,,,,,,1,1,1
1104EFN0129,Efner Lake,131,14-131-12,06/08/2014,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,,5.7,,,,0.0113,,,19,19,,,0,,,,9,,,,,,,,0.39,0,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,14-131-03,06/24/2014,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,,3.45,,,7.12,0.0065,,72.6,20,19,0.244,,0.019,0.0045,,,12,,,,0.4,,,,0.59,0,ND,,,,,,,,1,1,1
1104EFN0129,Efner Lake,131,14-131-13,06/24/2014,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,,,,,,0.0091,,,,4,,,0.189,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,14-131-15,07/21/2014,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,,,,,,0.0142,,,,4,,,0.136,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,14-131-05,07/21/2014,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,,3.45,,,6.57,0.0058,,73.6,17,19,0.208,,0.037,0.005,,,17,,,,2.7,,,,0.51,0,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,14-131-16,08/04/2014,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,,,,,,0.0173,,,,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,14-131-06,08/04/2014,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,,3.8,,,6.87,0.0045,,74.2,24,21,0.188,,0,,,,20,,,,1.4,,,,1.03,0.26,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,14-131-18,09/01/2014,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,,,,,,0.0228,,,,4.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,14-131-08,09/01/2014,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,,3.7,,,7.2,0.0053,,70.4,22,22,0.204,,0,,,,16,,,,1.8,,,,0.57,0,ND,,,,,,,,1,3,1
1104EFN0129,Efner Lake,131,15-131-11,06/02/2015,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,,,,,,0.0127,,,,3,,,0.133,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,15-131-12,06/14/2015,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,,,,,,0.0135,,,,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,15-131-13,06/26/2015,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,,,,,,0.0122,,,,4,,,0.148,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,15-131-15,07/25/2015,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,,,,,,0.0144,,,,5,,,0.134,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,15-131-16,08/08/2015,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,,,,,,0.0155,,,,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,15-131-17,08/25/2015,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,,,,,,0.0103,,,,5,,,0.269,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,15-131-18,09/07/2015,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,,,,,,0.0168,,,,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,12-131-11,06/25/2012,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,11,,,,,0.011,,,,,,,0.133,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,12-131-13,07/23/2012,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,,,,,,0.0161,,,,,,,0.224,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,12-131-15,08/17/2012,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,,,,,,0.0271,,,,,,,0.077,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,12-131-17,09/17/2012,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,,,,,,0.03,,,,,,,0.346,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,13-131-15,07/29/2013,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,,,,,,0.021,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,13-131-17,08/25/2013,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,,,,,,0.0182,,,,,,,0.251,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,14-131-02,06/08/2014,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,,3.45,,,6.66,0.0077,,69.8,,,0.346,,0,,,,,,,,2.1,,,,0.58,0,ND,,,,,,,,1,,1
1104EFN0129,Efner Lake,131,14-131-04,07/06/2014,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,,3.8,,,7.55,0.0067,,73.5,,,0.257,,0,,,,,,,,1.3,,,,0.48,0,ND,,,,,,,,1,,1
1104EFN0129,Efner Lake,131,14-131-17,08/18/2014,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,,,,,,0.0214,,,,,,,0.241,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,14-131-07,08/18/2014,CSL,OW,1104EFN0129_C,43.2663002,-73.9285965,,5.7,,,7.79,0.0053,,75.9,,,0.225,,0.025,0.005,,,,,,,1.2,,,,0.39,0,ND,,,,,,,,1,,1
1104EFN0129,Efner Lake,131,16-131-11,06/03/2016,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,13,,,,,0.0119,,,,4,,,0.208,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,16-131-12,06/18/2016,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,13,,,,,0.0093,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,16-131-13,07/04/2016,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,13,,,,,0.0075,,,,5,,,0.251,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,16-131-14,07/16/2016,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,13,,,,,0.0134,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,16-131-15,07/30/2016,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,13,,,,,0.0152,,,,5,,,0.298,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,16-131-16,08/14/2016,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,13,,,,,0.0155,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,16-131-17,08/29/2016,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,13,,,,,0.0206,,,,5,,,0.202,,,,,,,,,,,,,,,,,,,,,,,,
1104EFN0129,Efner Lake,131,16-131-18,09/10/2016,CSL,BS,1104EFN0129_C,43.2663002,-73.9285965,13,,,,,0.0214,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004LIN0315,Lincoln Pond,135,16-135-02,07/04/2016,CSL,OW,1004LIN0315_C,44.1299019,-73.5804977,1.5,4.55,,,7.55,0.0059,,108.4,21,21,0.045,,,,,,19,,,,1.1,,,,,0,ND,,,,,,,,2,2,2
1004LIN0315,Lincoln Pond,135,16-135-B2,07/17/2016,CSL,SB,1004LIN0315_C,44.1299019,-73.5804977,,,,,,,,,,,,,,,,,,,,,,,,,3673,158,4.4636008775073304,Confirmed,,,,,,,,,
1004LIN0315,Lincoln Pond,135,16-135-03,07/16/2016,CSL,OW,1004LIN0315_C,44.1299019,-73.5804977,1.5,5.65,,,7.74,0.0069,,141.3,22,23,0.093,,0.032,0.012,,,16,32.8,,,1.1,,,,,0,ND,,,,,,,,,,
1004LIN0315,Lincoln Pond,135,16-135-04,07/30/2016,CSL,OW,1004LIN0315_C,44.1299019,-73.5804977,1.5,4.9,,,8.17,0.005,,148.4,23,23,0.147,,,,,,15,,,,1.6,,,,,0,ND,No Bloom,,,,,,,1,1,1
1004LIN0315,Lincoln Pond,135,16-135-05,08/13/2016,CSL,OW,1004LIN0315_C,44.1299019,-73.5804977,1.5,4.15,,,7.59,0.0063,,133.2,24,24,0.173,,0.082,0.009,,,16,,,,1.8,,,,,0.36,ND,,,,,,,,1,1,2
1004LIN0315,Lincoln Pond,135,16-135-01,06/18/2016,CSL,OW,1004LIN0315_C,44.1299019,-73.5804977,1.5,4.75,,,7.73,0.0063,,133.3,19,19,0.243,,0.016,0.0035,,,25,,,,0.9,,,,,0.26,ND,,,,,,,,1,2,1
1004LIN0315,Lincoln Pond,135,16-135-06,08/27/2016,CSL,OW,1004LIN0315_C,44.1299019,-73.5804977,1.5,3.55,,,7.46,0.0066,,96.8,22,22,0.129,,,,,,20,,,,1.5,,,,,0,ND,,,,,,,,2,3,1
1004LIN0315,Lincoln Pond,135,16-135-07,09/09/2016,CSL,OW,1004LIN0315_C,44.1299019,-73.5804977,1.5,4.65,,,8.49,0.006,,91.5,23,,0.119,,0.0075,0.0035,,,15,24,,,0.8,,,,,0,ND,,,,,,,,1,1,1
1004LIN0315,Lincoln Pond,135,15-135-01,06/07/2015,CSL,OW,1004LIN0315_C,44.1299019,-73.5804977,1.5,3.7,,,7.48,0.0071,,80.7,15,18,0.851,,0.031,0.064,,,12,,7.28,,2,,,,0.65,0,ND,,,,,,,,2,1,2
1004LIN0315,Lincoln Pond,135,15-135-02,06/19/2015,CSL,OW,1004LIN0315_C,44.1299019,-73.5804977,1.5,2.8,,,7.14,0.0084,,111.8,20,20,0.321,,0,,,,10,,,,4.7,,,,0.99,0,ND,,,,,,,,2,1,1
1004LIN0315,Lincoln Pond,135,15-135-03,07/03/2015,CSL,OW,1004LIN0315_C,44.1299019,-73.5804977,1.5,3.7,,,6.85,0.0064,,132,22,21,0.267,,0.028,0.017,,,17,20.3,,,1.9,,,,0.66,0,ND,,,,,,,,1,1,2
1004LIN0315,Lincoln Pond,135,15-135-04,07/17/2015,CSL,OW,1004LIN0315_C,44.1299019,-73.5804977,1.5,3.8,,,7.57,0.0067,,120.1,22,22,0.319,,0,,,,25,,,,1.9,,,,0.69,0,ND,,,,,,,,1,1,1
1004LIN0315,Lincoln Pond,135,15-135-05,07/31/2015,CSL,OW,1004LIN0315_C,44.1299019,-73.5804977,,4.2,,,7.92,0.0051,,113.7,20,20,0.262,,0.031,0.007,,,13,,6.85,,1.7,,,,0.3,0,ND,,,,,,,,2,1,1
1004LIN0315,Lincoln Pond,135,15-135-06,08/14/2015,CSL,OW,1004LIN0315_C,44.1299019,-73.5804977,1.5,3.3,,,7.56,0.006,,128.2,20,22,0.382,,0,,,,15,,,,1.5,,,,0.98,0.14,ND,,,,,,,,1,1,1
